student_id,first_name,last_name,email,gender,age,department,attendance(%),midterm_score,final_score,assignment_avg,quizzes_avg,participation_score,projects_score,total_score,grade,study_hours_per_week,internet_access,parent_education,family_income,stress_level
655,Jacqueline,Yang,jacqueline.yang655@email.com,Female,21,Engineering,76.4,72,50,57.8,63.9,61,63,60.0,F,8,yes,Associate,low,7
656,Robert,Watson,robert.watson656@email.com,Female,19,Business,65.5,63,40,59.3,50.6,60,53,51.7,F,12,yes,Bachelor's,medium,6
657,Kristina,Newton,kristina.newton657@email.com,Female,18,Mathematics,100.0,74,99,77.8,96.2,69,80,85.9,B,16,yes,Bachelor's,medium,5
658,Jimmy,Walker,jimmy.walker658@email.com,Male,21,Economics,80.4,80,94,85.7,77.5,69,74,85.0,B,10,yes,High School,low,5
659,Alexandria,Perez,alexandria.perez659@email.com,Male,22,Chemistry,75.5,60,92,76.6,73.7,82,83,78.6,C+,17,yes,Master's,high,6
660,Stephen,Marshall,stephen.marshall660@email.com,Female,20,Computer Science,88.6,70,69,65.9,54.8,60,76,68.6,D,10,yes,High School,medium,5
661,Dylan,Santana,dylan.santana661@email.com,Female,23,Economics,65.9,92,76,80.9,76.9,72,80,81.6,B-,10,no,Associate,medium,5
662,Brianna,Taylor,brianna.taylor662@email.com,Female,19,Business,79.7,70,99,88.3,85.3,68,79,85.1,B,14,yes,Associate,medium,4
663,Hannah,Mason,hannah.mason663@email.com,Male,22,Engineering,76.2,86,85,89.7,92.0,80,88,86.2,B,9,yes,Bachelor's,medium,3
664,Jeffrey,Wilson,jeffrey.wilson664@email.com,Male,19,Biology,100.0,91,76,84.1,93.9,81,82,83.2,B,15,yes,High School,low,3
665,Donald,Webster,donald.webster665@email.com,Female,23,Mathematics,82.5,61,52,72.2,50.0,63,58,57.8,F,11,yes,Bachelor's,medium,5
666,Lisa,Lindsey,lisa.lindsey666@email.com,Female,22,Economics,79.1,67,78,75.2,83.0,75,74,74.2,C,12,no,Bachelor's,medium,4
667,Darryl,Burton,darryl.burton667@email.com,Female,24,Economics,99.1,54,56,55.7,64.7,60,69,57.3,F,5,yes,Bachelor's,high,8
668,Oscar,Romero,oscar.romero668@email.com,Male,23,Political Science,90.4,58,58,50.0,54.7,70,57,57.6,F,8,yes,Associate,medium,4
669,Nicholas,Brewer,nicholas.brewer669@email.com,Female,23,Engineering,76.5,58,59,74.3,59.2,80,50,60.4,D,5,yes,Bachelor's,medium,3
670,Robert,Kirk,robert.kirk670@email.com,Male,23,Biology,87.0,77,78,87.6,76.3,72,77,78.3,C+,5,yes,High School,high,4
671,Billy,Cisneros,billy.cisneros671@email.com,Female,22,Chemistry,87.8,41,59,80.9,63.6,71,72,58.0,F,10,yes,High School,high,8
672,Lisa,Davis,lisa.davis672@email.com,Male,23,Physics,84.1,57,75,88.6,71.3,75,64,69.8,D,14,yes,Bachelor's,low,6
673,John,Mccoy,john.mccoy673@email.com,Female,23,Political Science,86.3,75,75,80.1,70.0,84,74,75.7,C,9,yes,Associate,medium,3
674,Shannon,Taylor,shannon.taylor674@email.com,Male,24,Physics,89.5,61,77,70.7,57.6,60,80,70.1,C-,12,no,Master's,high,5
675,Philip,Ruiz,philip.ruiz675@email.com,Female,20,Economics,78.1,40,57,50.0,50.1,60,50,50.3,F,15,yes,Associate,low,5
676,Lisa,Henderson,lisa.henderson676@email.com,Female,22,Political Science,85.5,83,82,82.2,62.6,82,91,82.3,B-,19,yes,Associate,low,3
677,Phyllis,White,phyllis.white677@email.com,Male,18,Mathematics,96.9,62,77,64.8,61.6,60,57,67.7,D,10,no,Master's,high,7
678,Michael,Barrera,michael.barrera678@email.com,Male,19,Biology,83.7,40,40,50.0,50.0,60,50,43.5,F,9,yes,Associate,high,8
679,Adam,Houston,adam.houston679@email.com,Male,23,Physics,84.7,40,61,60.2,52.2,63,58,54.0,F,5,yes,High School,low,5
680,Dawn,Cooper,dawn.cooper680@email.com,Male,22,English Literature,86.7,62,50,59.3,68.3,60,50,55.9,F,13,yes,High School,medium,5
681,Sean,Matthews,sean.matthews681@email.com,Female,23,English Literature,95.3,66,72,69.0,57.6,64,56,67.2,D,7,yes,Associate,medium,7
682,Timothy,Sanchez,timothy.sanchez682@email.com,Male,19,Business,91.7,89,75,79.2,76.8,69,81,80.1,B-,16,yes,Associate,medium,2
683,Charles,Li,charles.li683@email.com,Female,19,Psychology,87.7,78,90,73.7,93.6,60,92,83.7,B,11,yes,Bachelor's,high,2
684,Spencer,Leonard,spencer.leonard684@email.com,Male,20,Political Science,81.4,62,64,86.1,77.2,76,89,69.4,D,7,yes,Doctorate,low,6
685,Tina,Potts,tina.potts685@email.com,Female,19,Engineering,74.8,47,40,61.7,50.0,60,51,46.9,F,5,no,Associate,medium,8
686,Stephanie,Villa,stephanie.villa686@email.com,Female,18,Physics,91.3,71,76,93.3,64.3,69,68,74.6,C,14,yes,Associate,medium,5
687,Johnny,Mata,johnny.mata687@email.com,Female,23,Chemistry,82.5,57,55,62.5,67.7,60,58,57.6,F,7,yes,High School,medium,5
688,Christopher,Maynard,christopher.maynard688@email.com,Female,23,Chemistry,75.3,95,79,77.9,86.5,71,88,84.6,B,10,yes,Master's,high,4
689,William,Jones,william.jones689@email.com,Male,24,Engineering,87.0,75,70,69.4,91.0,76,69,72.8,C-,21,yes,Master's,medium,7
690,Mark,Andrade,mark.andrade690@email.com,Male,24,Engineering,82.0,80,74,79.4,83.4,62,78,76.7,C,8,yes,Associate,high,5
691,Amy,Ellis,amy.ellis691@email.com,Female,23,Computer Science,94.0,79,74,81.4,83.6,95,65,77.0,C,8,no,Bachelor's,high,5
692,Megan,Cooper,megan.cooper692@email.com,Male,21,English Literature,98.2,72,81,90.5,78.9,77,80,79.0,C+,5,no,Master's,medium,2
693,Dennis,Horton,dennis.horton693@email.com,Female,18,Engineering,99.7,67,78,80.5,71.8,73,69,73.6,C,13,yes,Associate,medium,4
694,Lisa,Kim,lisa.kim694@email.com,Female,21,English Literature,81.7,40,40,50.0,50.0,60,50,43.5,F,5,yes,Associate,high,6
695,Sarah,Martinez,sarah.martinez695@email.com,Female,24,English Literature,100.0,40,54,51.5,50.0,60,57,50.0,F,8,yes,Bachelor's,medium,6
696,Jim,Sherman,jim.sherman696@email.com,Male,21,Business,72.5,88,76,73.5,65.9,65,83,79.1,C+,5,yes,Bachelor's,medium,4
697,Diane,Shannon,diane.shannon697@email.com,Male,21,Physics,82.0,63,98,85.9,89.3,78,73,82.4,B-,16,yes,High School,medium,4
698,Michelle,Robinson,michelle.robinson698@email.com,Male,22,Economics,74.0,60,87,94.8,79.1,75,89,78.9,C+,10,yes,High School,medium,3
699,Katrina,Mccormick,katrina.mccormick699@email.com,Female,18,Engineering,78.2,53,49,50.2,54.5,65,65,53.1,F,8,yes,Bachelor's,high,4
700,David,Stewart,david.stewart700@email.com,Male,22,Psychology,75.7,40,48,50.0,50.0,60,53,47.1,F,14,yes,High School,low,7
701,Danny,Payne,danny.payne701@email.com,Male,22,Engineering,90.1,52,63,60.7,65.3,60,50,58.1,F,15,yes,Master's,medium,10
702,John,Roberts,john.roberts702@email.com,Male,23,Business,90.0,70,61,68.8,82.7,64,68,66.5,D,11,yes,Bachelor's,medium,4
703,Nicholas,Patterson,nicholas.patterson703@email.com,Male,18,English Literature,81.7,77,83,89.3,72.7,67,69,79.2,C+,9,yes,Associate,high,3
704,James,Gray,james.gray704@email.com,Male,19,History,86.2,40,40,50.0,50.0,60,50,43.5,F,14,yes,Associate,medium,7
705,Stacey,Douglas,stacey.douglas705@email.com,Male,19,English Literature,100.0,90,74,68.2,63.3,60,60,75.6,C,9,yes,Master's,medium,3
706,Shelby,Harrell,shelby.harrell706@email.com,Female,20,Physics,69.4,47,58,53.1,50.0,60,50,53.1,F,5,yes,High School,low,7
707,Mary,Porter,mary.porter707@email.com,Male,24,History,79.5,79,70,82.1,68.8,64,84,75.0,C,5,yes,Associate,medium,3
708,Nicole,Morgan,nicole.morgan708@email.com,Female,24,Chemistry,83.3,60,68,72.5,59.7,83,62,65.9,D,13,yes,Associate,medium,6
709,Zachary,Garcia,zachary.garcia709@email.com,Male,23,Physics,84.3,86,81,90.1,72.3,85,68,82.0,B-,13,yes,Bachelor's,medium,5
710,Krista,Hernandez,krista.hernandez710@email.com,Female,22,Political Science,92.4,77,84,73.3,77.7,70,94,80.9,B-,13,yes,Bachelor's,low,5
711,Destiny,Jenkins,destiny.jenkins711@email.com,Female,22,Physics,84.1,55,59,77.2,81.9,91,70,63.5,D,15,no,Bachelor's,medium,5
712,Albert,Sutton,albert.sutton712@email.com,Female,22,Biology,93.3,47,52,56.8,50.0,60,50,51.1,F,18,yes,Bachelor's,medium,6
713,Amanda,Jones,amanda.jones713@email.com,Male,24,Psychology,100.0,98,77,78.4,71.5,88,69,83.0,B-,17,yes,Associate,medium,6
714,John,Kim,john.kim714@email.com,Male,21,Economics,63.3,40,40,50.0,56.8,60,50,43.8,F,11,yes,High School,high,6
715,Alexandra,Bruce,alexandra.bruce715@email.com,Female,21,Chemistry,76.5,40,40,50.0,50.0,60,50,43.5,F,9,yes,Master's,low,7
716,Michael,Wilkins,michael.wilkins716@email.com,Female,20,Chemistry,100.0,63,56,67.8,83.8,60,69,62.2,D,8,no,High School,medium,8
717,Douglas,West,douglas.west717@email.com,Female,24,Engineering,80.0,72,75,73.1,66.1,76,62,72.3,C-,11,yes,High School,low,6
718,Cody,Beard,cody.beard718@email.com,Female,24,Physics,60.0,72,74,76.1,72.3,74,92,75.4,C,8,yes,High School,low,4
719,Robert,Li,robert.li719@email.com,Female,20,Economics,83.0,58,67,57.1,78.2,60,68,63.7,D,15,yes,Bachelor's,low,5
720,Michael,Williams,michael.williams720@email.com,Female,24,Business,96.2,85,51,56.1,74.5,60,70,65.3,D,12,yes,High School,medium,6
721,Brian,Austin,brian.austin721@email.com,Male,20,Biology,83.2,52,51,51.6,50.0,60,50,51.7,F,11,yes,High School,low,7
722,Jon,Griffin,jon.griffin722@email.com,Male,19,Mathematics,84.2,94,79,97.8,90.3,76,86,86.6,B,14,yes,Associate,medium,5
723,Joseph,Castro,joseph.castro723@email.com,Male,23,Biology,97.7,61,82,81.2,95.2,79,75,75.5,C,14,yes,Bachelor's,medium,5
724,Brandi,Carson,brandi.carson724@email.com,Male,21,Computer Science,67.4,80,52,51.0,60.6,60,71,63.1,D,17,yes,Master's,low,5
725,Ralph,Allen,ralph.allen725@email.com,Male,18,Psychology,79.8,60,51,51.9,52.6,75,62,56.3,F,13,yes,High School,medium,8
726,David,Madden,david.madden726@email.com,Male,18,Engineering,80.0,87,80,85.9,70.3,70,69,80.7,B-,11,yes,High School,low,5
727,Douglas,Lucas,douglas.lucas727@email.com,Male,23,Mathematics,70.2,68,69,68.4,72.7,60,71,68.6,D,5,no,Associate,medium,5
728,Wesley,Martinez,wesley.martinez728@email.com,Female,22,Mathematics,94.8,78,63,77.9,79.4,60,67,70.1,C-,5,yes,Bachelor's,medium,6
729,Kaitlyn,Hudson,kaitlyn.hudson729@email.com,Female,19,Political Science,75.5,70,65,76.2,70.3,82,54,67.7,D,15,yes,Master's,high,6
730,Christopher,Davidson,christopher.davidson730@email.com,Male,24,Chemistry,81.6,50,69,56.8,72.3,60,53,60.3,D,17,no,Associate,high,5
731,Juan,Brown,juan.brown731@email.com,Male,21,Biology,92.9,40,40,50.0,50.0,60,50,43.5,F,9,yes,Bachelor's,medium,2
732,Jesse,Rogers,jesse.rogers732@email.com,Male,23,Psychology,76.9,60,68,85.0,78.0,60,80,68.7,D,24,yes,Associate,medium,9
733,Jennifer,Weber,jennifer.weber733@email.com,Female,24,History,96.2,96,86,83.7,54.8,78,80,86.3,B,10,yes,High School,low,5
734,Jeffrey,Alexander,jeffrey.alexander734@email.com,Male,22,History,78.5,76,55,62.8,62.8,60,57,63.0,D,14,yes,High School,medium,4
735,Bianca,Palmer,bianca.palmer735@email.com,Male,22,Computer Science,85.6,84,67,86.7,56.9,63,60,72.7,C-,9,yes,High School,high,4
736,Tiffany,Medina,tiffany.medina736@email.com,Male,19,Psychology,81.0,64,66,66.4,69.0,61,62,65.0,D,16,yes,Master's,medium,6
737,Zachary,Rivera,zachary.rivera737@email.com,Male,22,Computer Science,87.4,60,78,76.2,67.5,85,85,73.0,C,9,yes,Master's,medium,5
738,Donna,Rivers,donna.rivers738@email.com,Female,20,Physics,95.4,76,74,95.3,71.4,73,66,75.8,C,10,yes,Associate,medium,6
739,Mark,Fisher,mark.fisher739@email.com,Female,23,Biology,100.0,84,50,65.9,62.8,60,70,65.0,D,8,yes,Bachelor's,high,10
740,Julie,Rodriguez,julie.rodriguez740@email.com,Male,18,Economics,81.4,75,73,74.3,82.8,73,64,73.5,C,12,yes,High School,medium,5
741,Jesse,Higgins,jesse.higgins741@email.com,Male,19,Economics,84.1,40,40,50.0,50.0,60,50,43.5,F,11,yes,Doctorate,high,8
742,Lauren,Ruiz,lauren.ruiz742@email.com,Male,21,Psychology,98.0,66,69,59.7,74.6,60,50,65.1,D,13,no,Master's,high,7
743,Jessica,Parker,jessica.parker743@email.com,Female,18,Chemistry,78.7,40,61,50.0,50.0,60,50,51.9,F,16,yes,Associate,low,7
744,Joann,Miles,joann.miles744@email.com,Female,24,Physics,73.4,82,82,86.9,94.8,71,90,83.5,B,7,yes,Bachelor's,low,5
745,Matthew,Mcdowell,matthew.mcdowell745@email.com,Male,22,Psychology,100.0,52,47,77.2,57.0,60,62,54.2,F,6,yes,Doctorate,medium,8
746,Lisa,Lucas,lisa.lucas746@email.com,Male,20,Political Science,100.0,51,57,50.0,50.0,60,50,53.6,F,16,yes,Master's,high,7
747,Francisco,Myers,francisco.myers747@email.com,Male,23,Mathematics,93.1,85,86,84.7,94.8,88,76,85.2,B,10,yes,Associate,low,6
748,Christine,Williams,christine.williams748@email.com,Male,22,Economics,68.0,84,73,81.2,87.2,73,69,77.5,C+,10,yes,Master's,medium,4
749,Kelly,Wilson,kelly.wilson749@email.com,Male,20,Chemistry,88.2,90,66,78.8,81.5,81,97,79.2,C+,10,no,Associate,low,6
750,Mark,Pierce,mark.pierce750@email.com,Female,21,Engineering,88.1,65,65,63.5,65.4,60,68,64.9,D,6,yes,Doctorate,low,7
751,Lisa,Hart,lisa.hart751@email.com,Female,18,Psychology,69.0,75,71,71.9,81.6,60,83,73.6,C,7,yes,Doctorate,high,5
752,Brett,Richard,brett.richard752@email.com,Male,21,Political Science,96.9,75,56,62.4,67.4,69,75,65.5,D,22,yes,High School,low,9
753,Kathryn,Jordan,kathryn.jordan753@email.com,Male,18,Economics,60.0,49,74,62.3,50.0,60,65,62.6,D,10,yes,Master's,medium,7
754,Jeffrey,Andrews,jeffrey.andrews754@email.com,Female,19,Political Science,96.6,79,91,68.9,97.2,60,75,82.4,B-,12,yes,High School,low,4
755,Joseph,Mclaughlin,joseph.mclaughlin755@email.com,Male,19,English Literature,100.0,55,46,50.0,50.0,60,50,50.4,F,9,yes,High School,high,7
756,Robert,Ramirez,robert.ramirez756@email.com,Male,24,Business,79.6,81,79,85.8,73.2,72,68,78.6,C+,19,yes,High School,medium,5
757,Anthony,Irwin,anthony.irwin757@email.com,Female,21,Biology,86.5,72,70,78.7,64.6,80,68,71.6,C-,10,yes,Doctorate,high,3
758,David,Gross,david.gross758@email.com,Female,24,Political Science,79.1,68,55,64.3,50.0,66,53,60.0,D,11,yes,Bachelor's,high,7
759,Joan,Palmer,joan.palmer759@email.com,Female,23,Biology,83.6,49,40,50.0,50.0,60,50,46.2,F,13,yes,Master's,low,5
760,Robert,Richmond,robert.richmond760@email.com,Male,18,History,98.8,79,60,86.6,78.4,62,59,69.3,D,6,yes,High School,low,6
761,Joseph,Glover,joseph.glover761@email.com,Female,23,Psychology,86.2,64,60,69.8,50.0,60,54,61.2,D,10,yes,High School,medium,8
762,Justin,Stewart,justin.stewart762@email.com,Female,18,Physics,66.7,59,57,50.0,63.6,60,59,57.6,F,11,yes,Associate,medium,5
763,Susan,Lee,susan.lee763@email.com,Male,21,Engineering,90.9,73,69,75.1,64.3,66,59,69.5,D,9,yes,Associate,low,8
764,Ryan,Arroyo,ryan.arroyo764@email.com,Male,22,Physics,76.3,61,46,64.9,50.0,70,61,55.4,F,17,yes,Bachelor's,high,7
765,Hannah,Thompson,hannah.thompson765@email.com,Male,24,Political Science,79.9,74,94,93.5,77.0,79,85,85.5,B,10,yes,High School,low,6
766,Victoria,Hanson,victoria.hanson766@email.com,Male,20,English Literature,77.5,93,78,78.3,81.6,97,71,83.0,B,13,no,Bachelor's,low,4
767,Angela,Fernandez,angela.fernandez767@email.com,Male,20,Computer Science,81.9,40,48,50.0,51.8,60,50,46.8,F,10,yes,Doctorate,high,10
768,Holly,Cruz,holly.cruz768@email.com,Male,18,Engineering,99.3,57,59,54.3,56.2,71,50,57.5,F,12,no,Master's,medium,6
769,Amanda,Reilly,amanda.reilly769@email.com,Male,23,Engineering,82.1,80,72,81.5,72.1,74,80,76.3,C,12,yes,Bachelor's,low,7
770,Bryan,Jensen,bryan.jensen770@email.com,Male,19,Mathematics,93.3,73,75,51.0,50.7,60,74,70.0,D,8,yes,Associate,low,7
771,Sarah,Reyes,sarah.reyes771@email.com,Male,18,History,95.5,54,47,50.0,71.7,60,56,52.2,F,10,yes,Master's,medium,8
772,Matthew,Peterson,matthew.peterson772@email.com,Male,22,Computer Science,74.9,51,59,75.0,70.2,60,58,58.7,F,13,no,Associate,high,7
773,Hunter,Dunn,hunter.dunn773@email.com,Female,21,Mathematics,75.1,51,47,50.0,56.4,60,50,49.9,F,15,yes,Bachelor's,low,6
774,Robert,Johnson,robert.johnson774@email.com,Female,22,Engineering,83.1,58,40,50.0,50.0,60,50,48.9,F,12,no,Associate,low,8
775,Jesse,Baker,jesse.baker775@email.com,Male,20,History,73.5,84,85,74.1,65.1,65,67,79.9,C+,10,yes,Bachelor's,medium,5
776,Selena,Clark,selena.clark776@email.com,Female,20,Computer Science,73.3,80,64,69.0,82.8,60,71,70.8,C-,15,yes,Associate,medium,7
777,Anna,Green,anna.green777@email.com,Female,22,Physics,76.4,52,40,54.3,56.9,60,54,48.4,F,18,yes,Associate,high,9
778,Tammy,Mendoza,tammy.mendoza778@email.com,Female,24,Mathematics,100.0,70,78,84.5,81.9,80,84,77.2,C+,17,yes,Associate,low,6
779,Derek,Martinez,derek.martinez779@email.com,Male,21,English Literature,81.6,40,58,69.2,58.7,60,59,54.0,F,13,no,Associate,low,6
780,Linda,Long,linda.long780@email.com,Female,20,Computer Science,71.0,62,87,74.9,63.1,76,90,76.9,C,21,yes,High School,low,6
781,Spencer,Martinez,spencer.martinez781@email.com,Female,18,Physics,76.3,67,62,73.5,80.4,73,77,67.7,D,17,yes,Bachelor's,medium,7
782,Laura,Sullivan,laura.sullivan782@email.com,Male,18,English Literature,86.9,76,71,74.6,98.2,77,76,75.1,C,10,yes,Bachelor's,high,4
783,Gregory,Marshall,gregory.marshall783@email.com,Male,19,Business,82.3,71,68,84.3,77.5,60,65,70.4,C-,17,yes,Associate,medium,1
784,Carolyn,Owens,carolyn.owens784@email.com,Female,20,Chemistry,100.0,73,68,61.7,81.0,60,76,70.0,D,5,yes,Bachelor's,high,8
785,Allison,Wright,allison.wright785@email.com,Female,23,Biology,84.2,40,54,59.4,56.0,61,65,52.0,F,12,yes,High School,low,6
786,Danielle,Smith,danielle.smith786@email.com,Male,21,Computer Science,86.9,82,71,89.9,68.2,76,87,78.0,C+,16,no,Master's,high,2
787,Jeffrey,Moore,jeffrey.moore787@email.com,Male,23,Psychology,98.4,86,85,80.1,76.1,78,62,81.8,B-,17,yes,Bachelor's,medium,4
788,Joshua,Freeman,joshua.freeman788@email.com,Male,19,Mathematics,87.8,61,66,63.1,62.9,60,60,63.2,D,10,yes,Associate,low,7
789,Stacey,Case,stacey.case789@email.com,Female,24,Economics,82.0,77,83,77.0,70.2,82,87,80.4,B-,16,yes,Doctorate,high,4
790,Juan,Gonzalez,juan.gonzalez790@email.com,Male,23,Physics,85.6,50,66,69.6,68.0,62,84,63.3,D,9,yes,Doctorate,medium,8
791,Christian,Hill,christian.hill791@email.com,Female,22,Chemistry,75.3,62,58,86.8,65.3,62,81,65.1,D,9,yes,Doctorate,high,7
792,Brett,Ford,brett.ford792@email.com,Male,19,Mathematics,88.4,61,71,74.2,70.2,79,80,69.6,D,7,yes,High School,low,6
793,John,Smith,john.smith793@email.com,Female,22,History,91.8,41,41,53.8,51.1,60,50,44.6,F,14,no,Bachelor's,low,4
794,Emily,Brown,emily.brown794@email.com,Male,24,History,92.9,74,91,83.5,73.7,78,70,81.6,B-,11,yes,Master's,high,5
795,Amanda,Bowen,amanda.bowen795@email.com,Female,24,Economics,65.9,81,91,77.1,74.9,65,79,83.4,B,20,yes,Associate,medium,6
796,Julia,Olson,julia.olson796@email.com,Male,23,Computer Science,89.3,79,80,83.7,78.3,81,72,79.3,C+,18,yes,High School,low,4
797,Lori,Orozco,lori.orozco797@email.com,Female,24,Computer Science,70.1,47,64,63.7,70.9,60,64,59.1,F,14,yes,Bachelor's,medium,8
798,Jason,Smith,jason.smith798@email.com,Male,20,Chemistry,75.2,84,74,91.6,74.8,60,87,79.4,C+,7,yes,Master's,medium,7
799,Michael,Daugherty,michael.daugherty799@email.com,Female,22,Computer Science,82.3,66,72,69.5,76.8,60,78,70.3,C-,11,no,Associate,low,3
800,Clinton,Chambers,clinton.chambers800@email.com,Male,24,Engineering,83.6,68,77,83.4,73.4,60,75,73.7,C,10,no,Doctorate,high,5
801,Jose,Thornton,jose.thornton801@email.com,Male,22,Chemistry,88.8,64,60,61.4,56.9,60,50,60.2,D,8,yes,Bachelor's,medium,6
802,Anna,Ramirez,anna.ramirez802@email.com,Male,20,Chemistry,69.5,41,50,62.6,50.9,60,50,49.1,F,5,no,High School,medium,8
803,Katherine,Pierce,katherine.pierce803@email.com,Male,24,Political Science,89.2,79,88,85.4,89.7,68,65,81.9,B-,17,yes,Master's,high,3
804,Sean,Murray,sean.murray804@email.com,Female,18,English Literature,88.8,52,51,61.3,50.0,60,50,52.6,F,5,yes,Bachelor's,medium,6
805,Jeffrey,Olson,jeffrey.olson805@email.com,Female,21,Physics,78.9,76,93,91.7,79.5,60,80,84.2,B,9,no,Master's,medium,5
806,Julie,Wright,julie.wright806@email.com,Female,21,Biology,76.6,74,77,73.7,90.3,73,78,76.4,C,20,yes,Associate,medium,9
807,Kimberly,Giles,kimberly.giles807@email.com,Male,18,Political Science,82.5,51,51,50.0,56.2,60,64,53.0,F,8,yes,Bachelor's,low,6
808,Hunter,Anderson,hunter.anderson808@email.com,Female,24,History,93.5,75,82,80.2,94.4,84,73,79.6,C+,8,yes,Associate,low,1
809,Gerald,Andrews,gerald.andrews809@email.com,Male,18,English Literature,89.0,83,76,74.4,72.0,69,73,77.2,C+,11,yes,Master's,medium,2
810,Kevin,Melendez,kevin.melendez810@email.com,Male,20,Chemistry,100.0,80,59,77.4,59.4,67,65,68.2,D,15,yes,Associate,medium,4
811,Lindsey,Garcia,lindsey.garcia811@email.com,Female,23,Mathematics,76.1,74,74,85.2,78.8,65,88,76.4,C,11,no,Doctorate,medium,3
812,Brandi,Bell,brandi.bell812@email.com,Female,24,Psychology,71.9,75,62,70.9,66.3,74,60,67.5,D,15,yes,High School,low,4
813,Judith,Cox,judith.cox813@email.com,Male,21,Chemistry,79.8,59,61,58.4,50.0,60,50,58.4,F,15,yes,High School,low,4
814,Christopher,Gates,christopher.gates814@email.com,Male,22,Computer Science,96.2,59,68,76.3,67.7,60,70,65.9,D,15,yes,Bachelor's,medium,3
815,Michael,Little,michael.little815@email.com,Male,23,Business,75.3,59,68,66.0,71.8,60,50,63.1,D,10,no,Associate,medium,9
816,Christopher,Hall,christopher.hall816@email.com,Female,24,Engineering,91.6,89,75,81.2,59.2,60,75,78.3,C+,11,yes,Master's,high,2
817,Dorothy,Fisher,dorothy.fisher817@email.com,Male,18,Mathematics,81.8,82,86,82.6,72.6,82,53,80.4,B-,16,yes,Bachelor's,medium,2
818,Rachel,Harris,rachel.harris818@email.com,Male,20,Biology,90.4,87,76,90.5,69.6,60,56,77.7,C+,18,yes,High School,low,5
819,Erin,Dickerson,erin.dickerson819@email.com,Male,18,Engineering,81.2,77,73,85.4,74.2,85,73,76.1,C,14,yes,Master's,medium,4
820,Dana,Mcdonald,dana.mcdonald820@email.com,Male,20,Political Science,91.2,50,66,74.0,80.3,60,55,61.3,D,12,yes,Master's,low,7
821,Johnathan,Pugh,johnathan.pugh821@email.com,Male,22,Chemistry,95.7,80,70,78.5,82.9,79,70,75.1,C,14,yes,Bachelor's,medium,5
822,Emily,Middleton,emily.middleton822@email.com,Female,24,Political Science,83.5,81,82,84.0,79.7,75,82,81.5,B-,10,yes,Master's,low,5
823,Luis,Farmer,luis.farmer823@email.com,Male,23,History,95.7,59,68,74.3,53.9,64,77,66.0,D,9,yes,Associate,high,6
824,Willie,Giles,willie.giles824@email.com,Male,24,Chemistry,77.1,88,80,94.8,80.2,73,98,85.4,B,13,yes,High School,low,5
825,Samantha,Anderson,samantha.anderson825@email.com,Female,18,English Literature,66.6,83,62,72.5,84.3,75,68,71.8,C-,16,yes,High School,low,6
826,Christopher,Foster,christopher.foster826@email.com,Male,21,Business,67.1,40,40,50.0,50.0,60,50,43.5,F,6,no,Master's,medium,6
